link Location Recorder Datum Jaar L00 L0 L1 L2 M1 M2 AM AV Totaal Totaal_Larven.All Totaal_Larven.CPUE Totaal_Juvenielen Totaal_Adulten
"Arendonk 2-2013-09-17" "Arendonk 2" Natuurwerk 2013-09-17T00:00:00Z 2013 NA 211 5 NA NA NA NA NA 216 216 216 0 0
"Arendonk 2-2013-09-18" "Arendonk 2" Natuurwerk 2013-09-18T00:00:00Z 2013 NA 223 1 1 NA NA NA NA 225 225 225 0 0
"Arendonk 2-2013-09-19" "Arendonk 2" Natuurwerk 2013-09-19T00:00:00Z 2013 NA 286 1 1 NA NA NA NA 288 288 288 0 0
"Arendonk 2-2013-09-20" "Arendonk 2" Natuurwerk 2013-09-20T00:00:00Z 2013 NA 185 1 NA NA NA NA NA 186 186 186 0 0
"Arendonk 4-2013-09-11" "Arendonk 4" Natuurwerk 2013-09-11T00:00:00Z 2013 NA NA NA NA NA NA NA NA 0 0 0 0 0
"Arendonk 4-2013-06-27" "Arendonk 4" Natuurwerk 2013-06-27T00:00:00Z 2013 NA NA NA NA NA NA NA NA 0 0 0 0 0
Bospoel-2013-08-01 Bospoel NA 2013-08-01T00:00:00Z 2013 NA NA NA NA NA NA 1 1 2 0 0 0 2
Driehoek-2013-08-06 Driehoek NA 2013-08-06T00:00:00Z 2013 NA NA NA 5 NA NA 1 1 7 5 5 0 2
Driehoek-2013-08-07 Driehoek NA 2013-08-07T00:00:00Z 2013 NA NA NA 4 NA NA NA 1 5 4 4 0 1
Driehoek-2013-08-09 Driehoek NA 2013-08-09T00:00:00Z 2013 5 NA NA 3 NA NA NA 1 9 8 3 0 1
13373-2013-07-19 13373 NA 2013-07-19T00:00:00Z 2013 NA NA NA NA NA NA 2 NA 2 0 0 0 2
13353-2013-07-19 13353 NA 2013-07-19T00:00:00Z 2013 NA NA 1 8 NA NA NA NA 9 9 9 0 0
13359-2013-07-19 13359 NA 2013-07-19T00:00:00Z 2013 NA 1 NA NA NA NA NA NA 1 1 1 0 0
13356-2013-07-19 13356 NA 2013-07-19T00:00:00Z 2013 NA NA NA 5 NA NA NA NA 5 5 5 0 0
13361-2013-07-19 13361 NA 2013-07-19T00:00:00Z 2013 NA NA NA NA NA 2 NA NA 2 0 0 2 0
13373-2013-07-18 13373 NA 2013-07-18T00:00:00Z 2013 NA NA NA 1 NA NA NA NA 1 1 1 0 0
13354-2013-07-18 13354 NA 2013-07-18T00:00:00Z 2013 NA NA NA 8 NA NA NA NA 8 8 8 0 0
13353-2013-07-18 13353 NA 2013-07-18T00:00:00Z 2013 NA NA NA NA 1 NA 2 NA 3 0 0 1 2
13356-2013-07-18 13356 NA 2013-07-18T00:00:00Z 2013 NA NA 3 1 NA NA 1 NA 5 4 4 0 1
13361-2013-07-18 13361 NA 2013-07-18T00:00:00Z 2013 NA NA NA NA NA NA NA 1 1 0 0 0 1
13358-2013-07-16 13358 NA 2013-07-16T00:00:00Z 2013 NA NA 21 38 1 NA NA 1 61 59 59 1 1
13357-2013-07-16 13357 NA 2013-07-16T00:00:00Z 2013 NA NA NA NA NA NA 1 2 3 0 0 0 3
13360-2013-07-16 13360 NA 2013-07-16T00:00:00Z 2013 7 52 80 60 NA NA NA NA 199 199 192 0 0
13353-2013-07-16 13353 NA 2013-07-16T00:00:00Z 2013 NA NA NA NA 1 NA 1 NA 2 0 0 1 1
13355-2013-07-16 13355 NA 2013-07-16T00:00:00Z 2013 NA NA NA NA NA 2 NA NA 2 0 0 2 0
13359-2013-07-12 13359 NA 2013-07-12T00:00:00Z 2013 NA 1 1 1 NA NA NA NA 3 3 3 0 0
13361-2013-07-12 13361 NA 2013-07-12T00:00:00Z 2013 NA NA NA 1 NA NA NA NA 1 1 1 0 0
13354-2013-07-12 13354 NA 2013-07-12T00:00:00Z 2013 NA NA 2 7 NA NA NA NA 9 9 9 0 0
13358-2013-07-11 13358 NA 2013-07-11T00:00:00Z 2013 NA NA 6 20 1 NA NA NA 27 26 26 1 0
13360-2013-07-11 13360 NA 2013-07-11T00:00:00Z 2013 NA 89 73 154 NA 1 NA NA 317 316 316 1 0
13353-2013-07-11 13353 NA 2013-07-11T00:00:00Z 2013 NA NA NA NA NA NA 2 2 4 0 0 0 4
13359-2013-07-10 13359 NA 2013-07-10T00:00:00Z 2013 NA 2 1 2 NA NA NA NA 5 5 5 0 0
13358-2013-09-18 13358 NA 2013-09-18T00:00:00Z 2013 26 NA 3 2 5 3 NA 2 41 31 5 8 2
13357-2013-09-18 13357 NA 2013-09-18T00:00:00Z 2013 NA NA NA NA NA 1 NA NA 1 0 0 1 0
13359-2013-09-18 13359 NA 2013-09-18T00:00:00Z 2013 480 1200 869 30 NA NA NA NA 2579 2579 2099 0 0
13360-2013-09-18 13360 NA 2013-09-18T00:00:00Z 2013 NA NA NA 1 NA 4 NA NA 5 1 1 4 0
13372-2013-09-19 13372 NA 2013-09-19T00:00:00Z 2013 NA 1 2 50 13 2 NA NA 68 53 53 15 0
13373-2013-09-19 13373 NA 2013-09-19T00:00:00Z 2013 NA NA NA NA NA 1 NA NA 1 0 0 1 0
13361-2013-09-19 13361 NA 2013-09-19T00:00:00Z 2013 43 218 115 195 4 NA NA NA 575 571 528 4 0
13354-2013-09-20 13354 NA 2013-09-20T00:00:00Z 2013 NA NA 2 NA NA 2 1 NA 5 2 2 2 1
13373-2013-09-20 13373 NA 2013-09-20T00:00:00Z 2013 7 121 23 NA NA 1 NA NA 152 151 144 1 0
13353-2013-09-20 13353 NA 2013-09-20T00:00:00Z 2013 NA NA NA NA NA 1 NA NA 1 0 0 1 0
"Kasterlee 7-2013-10-10" "Kasterlee 7" Natuurwerk 2013-10-10T00:00:00Z 2013 113 25 NA NA NA NA NA NA 138 138 25 0 0
"Kasterlee 3-2013-10-10" "Kasterlee 3" Natuurwerk 2013-10-10T00:00:00Z 2013 1 NA 1 3 NA NA NA NA 5 5 4 0 0
"Kasterlee 11a-2013-10-10" "Kasterlee 11a" Natuurwerk 2013-10-10T00:00:00Z 2013 14 NA NA NA NA NA NA NA 14 14 0 0 0
Olmen-2011-04-12 Olmen NA 2011-04-12T00:00:00Z 2011 NA NA NA NA NA NA NA NA 0 0 0 0 0
Olmen-2011-04-13 Olmen NA 2011-04-13T00:00:00Z 2011 NA NA NA NA NA NA NA NA 0 0 0 0 0
Olmen-2011-04-10 Olmen NA 2011-04-10T00:00:00Z 2011 NA NA NA NA NA NA NA NA 0 0 0 0 0
Olmen-2011-04-11 Olmen NA 2011-04-11T00:00:00Z 2011 NA NA NA NA NA NA NA NA 0 0 0 0 0
13357-2014-05-06 13357 NA 2014-05-06T00:00:00Z 2014 NA NA NA NA NA 1 1 NA 2 0 0 1 1
13358-2014-05-06 13358 NA 2014-05-06T00:00:00Z 2014 2 57 1 1 3 NA NA NA 64 61 59 3 0
13372-2014-05-06 13372 NA 2014-05-06T00:00:00Z 2014 NA NA NA 17 NA NA NA NA 17 17 17 0 0
13362-2014-05-09 13362 NA 2014-05-09T00:00:00Z 2014 12 172 9 NA NA NA NA NA 193 193 181 0 0
13354-2014-05-09 13354 NA 2014-05-09T00:00:00Z 2014 NA NA 2 NA NA 1 NA NA 3 2 2 1 0
13373-2014-05-09 13373 NA 2014-05-09T00:00:00Z 2014 1 NA NA NA NA NA NA NA 1 1 0 0 0
13355-2014-05-08 13355 NA 2014-05-08T00:00:00Z 2014 8 1 NA NA NA NA NA NA 9 9 1 0 0
13361-2014-05-08 13361 NA 2014-05-08T00:00:00Z 2014 13 82 54 45 1 NA NA NA 195 194 181 1 0
13353-2014-05-08 13353 NA 2014-05-08T00:00:00Z 2014 10 7 NA NA NA 2 1 NA 20 17 7 2 1
13360-2014-05-07 13360 NA 2014-05-07T00:00:00Z 2014 16 1 NA NA NA NA NA NA 17 17 1 0 0
13359-2014-05-07 13359 NA 2014-05-07T00:00:00Z 2014 3 774 144 31 NA NA 1 NA 953 952 949 0 1
"Arendonk 2-2014-04-29" "Arendonk 2" Natuurwerk 2014-04-29T00:00:00Z 2014 NA 246 NA NA NA NA NA NA 246 246 246 0 0
"Kasterlee 7-2014-04-23" "Kasterlee 7" Natuurwerk 2014-04-23T00:00:00Z 2014 NA 186 NA NA NA NA NA NA 186 186 186 0 0
"Kasterlee 13-2014-04-23" "Kasterlee 13" Natuurwerk 2014-04-23T00:00:00Z 2014 NA NA NA NA NA NA NA 1 1 0 0 0 1
Driehoek-2014-05-21 Driehoek Natuurwerk 2014-05-21T00:00:00Z 2014 524 620 NA NA NA NA NA NA 1144 1144 620 0 0
Driehoek-2014-05-20 Driehoek Natuurwerk 2014-05-20T00:00:00Z 2014 431 532 NA NA NA NA NA NA 963 963 532 0 0
Driehoek-2014-05-23 Driehoek Natuurwerk 2014-05-23T00:00:00Z 2014 116 97 NA NA 1 NA NA NA 214 213 97 1 0
Driehoek-2014-05-22 Driehoek Natuurwerk 2014-05-22T00:00:00Z 2014 211 110 NA NA NA NA NA 1 322 321 110 0 1
Bospoel-2014-05-14 Bospoel Natuurwerk 2014-05-14T00:00:00Z 2014 16 NA NA NA NA NA NA NA 16 16 0 0 0
Driehoek-2014-05-14 Driehoek Natuurwerk 2014-05-14T00:00:00Z 2014 405 470 10 11 NA NA NA NA 896 896 491 0 0
Driehoek-2014-05-15 Driehoek Natuurwerk 2014-05-15T00:00:00Z 2014 174 196 4 5 NA NA NA NA 379 379 205 0 0
Driehoek-2014-05-16 Driehoek Natuurwerk 2014-05-16T00:00:00Z 2014 199 246 4 4 NA NA NA NA 453 453 254 0 0
Driehoek-2014-05-27 Driehoek Natuurwerk 2014-05-27T00:00:00Z 2014 73 581 2 NA NA NA NA NA 656 656 583 0 0
Driehoek-2014-05-28 Driehoek Natuurwerk 2014-05-28T00:00:00Z 2014 120 482 NA NA NA NA NA NA 602 602 482 0 0
Driehoek-2014-06-03 Driehoek Natuurwerk 2014-06-03T00:00:00Z 2014 82 222 1 NA NA NA NA NA 305 305 223 0 0
Driehoek-2014-06-04 Driehoek Natuurwerk 2014-06-04T00:00:00Z 2014 39 99 NA NA NA NA NA NA 138 138 99 0 0
13362-2014-09-18 13362 NA 2014-09-18T00:00:00Z 2014 NA 5 155 210 NA 6 NA NA 376 370 370 6 0
13355-2014-09-18 13355 NA 2014-09-18T00:00:00Z 2014 9 46 4 NA NA NA NA NA 59 59 50 0 0
13361-2014-09-18 13361 NA 2014-09-18T00:00:00Z 2014 NA NA NA 22 5 2 NA NA 29 22 22 7 0
13354-2014-09-18 13354 NA 2014-09-18T00:00:00Z 2014 NA NA 1 2 NA 6 NA NA 9 3 3 6 0
13360-2014-09-12 13360 NA 2014-09-12T00:00:00Z 2014 249 1784 NA 1437 2 NA NA NA 3472 3470 3221 2 0
13356-2014-09-12 13356 NA 2014-09-12T00:00:00Z 2014 NA 561 NA 582 NA NA NA NA 1143 1143 1143 0 0
13353-2014-09-12 13353 NA 2014-09-12T00:00:00Z 2014 90 861 NA NA NA NA NA NA 951 951 861 0 0
13373-2014-09-12 13373 NA 2014-09-12T00:00:00Z 2014 92 4 NA NA NA NA NA NA 96 96 4 0 0
13358-2014-09-11 13358 NA 2014-09-11T00:00:00Z 2014 30 NA 1 2 2 1 1 1 38 33 3 3 2
13359-2014-09-11 13359 NA 2014-09-11T00:00:00Z 2014 NA 125 135 79 NA NA NA NA 339 339 339 0 0
13357-2014-09-11 13357 NA 2014-09-11T00:00:00Z 2014 1 8 NA 1 NA 1 NA NA 11 10 9 1 0
13372-2014-09-11 13372 NA 2014-09-11T00:00:00Z 2014 NA NA NA NA 6 4 NA 1 11 0 0 10 1
"Kasterlee 7-2014-05-09" "Kasterlee 7" Natuurwerk 2014-05-09T00:00:00Z 2014 NA 25 NA NA NA NA NA NA 25 25 25 0 0
"Kasterlee 7-2014-05-08" "Kasterlee 7" Natuurwerk 2014-05-08T00:00:00Z 2014 85 NA NA NA NA NA NA NA 85 85 0 0 0
"Kasterlee 7-2014-05-07" "Kasterlee 7" Natuurwerk 2014-05-07T00:00:00Z 2014 NA 143 NA NA NA NA NA NA 143 143 143 0 0
"Kasterlee 7-2014-05-15" "Kasterlee 7" Natuurwerk 2014-05-15T00:00:00Z 2014 NA 18 NA NA NA NA NA NA 18 18 18 0 0
"Kasterlee 7-2014-05-14" "Kasterlee 7" Natuurwerk 2014-05-14T00:00:00Z 2014 NA 24 NA NA NA NA NA NA 24 24 24 0 0
"Kasterlee 7-2014-05-13" "Kasterlee 7" Natuurwerk 2014-05-13T00:00:00Z 2014 NA 39 NA NA NA NA NA NA 39 39 39 0 0
"Kasterlee 7-2014-05-16" "Kasterlee 7" Natuurwerk 2014-05-16T00:00:00Z 2014 NA 22 NA NA NA NA NA NA 22 22 22 0 0
"Kasterlee 7-2014-08-21" "Kasterlee 7" Natuurwerk 2014-08-21T00:00:00Z 2014 NA 1 NA NA NA NA NA NA 1 1 1 0 0
"Kasterlee 7-2014-08-20" "Kasterlee 7" Natuurwerk 2014-08-20T00:00:00Z 2014 NA NA NA 8 NA NA NA NA 8 8 8 0 0
"Kasterlee 7-2014-08-19" "Kasterlee 7" Natuurwerk 2014-08-19T00:00:00Z 2014 NA NA NA 13 2 NA NA NA 15 13 13 2 0
"Kasterlee 7-2014-08-06" "Kasterlee 7" Natuurwerk 2014-08-06T00:00:00Z 2014 NA 18 NA NA NA NA NA NA 18 18 18 0 0
"Kasterlee 7-2014-06-19" "Kasterlee 7" Natuurwerk 2014-06-19T00:00:00Z 2014 8 6 NA NA NA NA NA NA 14 14 6 0 0
"Kasterlee 7-2014-06-18" "Kasterlee 7" Natuurwerk 2014-06-18T00:00:00Z 2014 NA 3 NA NA NA NA NA NA 3 3 3 0 0
"Kasterlee 7-2014-06-03" "Kasterlee 7" Natuurwerk 2014-06-03T00:00:00Z 2014 NA 22 NA NA NA NA NA NA 22 22 22 0 0
"Kasterlee 14-2014-06-11" "Kasterlee 14" Natuurwerk 2014-06-11T00:00:00Z 2014 NA NA NA NA NA NA NA NA 0 0 0 0 0
"Kasterlee 3-2014-09-18" "Kasterlee 3" Natuurwerk 2014-09-18T00:00:00Z 2014 NA 12 1 NA NA NA NA NA 13 13 13 0 0
"Kasterlee 3-2014-05-23" "Kasterlee 3" Natuurwerk 2014-05-23T00:00:00Z 2014 NA NA 26 NA NA NA NA NA 26 26 26 0 0
"Kasterlee 3-2014-06-26" "Kasterlee 3" Natuurwerk 2014-06-26T00:00:00Z 2014 NA 85 4 NA 5 1 NA NA 95 89 89 6 0
"Kasterlee 3-2014-07-10" "Kasterlee 3" Natuurwerk 2014-07-10T00:00:00Z 2014 NA 375 NA 10 NA NA 1 NA 386 385 385 0 1
"Kasterlee 3-2014-07-08" "Kasterlee 3" Natuurwerk 2014-07-08T00:00:00Z 2014 NA 8 NA NA NA NA NA NA 8 8 8 0 0
"Kasterlee 3-2014-07-09" "Kasterlee 3" Natuurwerk 2014-07-09T00:00:00Z 2014 NA 5 NA NA NA NA NA NA 5 5 5 0 0
"Kasterlee 3-2014-07-11" "Kasterlee 3" Natuurwerk 2014-07-11T00:00:00Z 2014 NA 220 NA 16 1 NA NA NA 237 236 236 1 0
"Kasterlee 3-2014-07-23" "Kasterlee 3" Natuurwerk 2014-07-23T00:00:00Z 2014 NA 101 NA NA NA 2 NA NA 103 101 101 2 0
"Kasterlee 3-2014-07-24" "Kasterlee 3" Natuurwerk 2014-07-24T00:00:00Z 2014 NA 73 NA NA NA NA NA NA 73 73 73 0 0
"Kasterlee 3-2014-07-25" "Kasterlee 3" Natuurwerk 2014-07-25T00:00:00Z 2014 NA 30 NA NA NA NA 1 NA 31 30 30 0 1
"Kasterlee 3-2014-09-03" "Kasterlee 3" Natuurwerk 2014-09-03T00:00:00Z 2014 NA 134 NA 16 NA NA NA NA 150 150 150 0 0
"Kasterlee 14-2014-09-02" "Kasterlee 14" Natuurwerk 2014-09-02T00:00:00Z 2014 NA NA NA NA NA NA NA NA 0 0 0 0 0
"Kasterlee 13-2014-06-12" "Kasterlee 13" Natuurwerk 2014-06-12T00:00:00Z 2014 NA NA NA NA NA NA NA 1 1 0 0 0 1
"Kasterlee 7-2014-04-24" "Kasterlee 7" Natuurwerk 2014-04-24T00:00:00Z 2014 NA 449 NA NA NA NA NA NA 449 449 449 0 0
"Kasterlee 7-2014-04-25" "Kasterlee 7" Natuurwerk 2014-04-25T00:00:00Z 2014 NA 343 NA NA NA NA NA NA 343 343 343 0 0
"Arendonk 2-2014-04-30" "Arendonk 2" Natuurwerk 2014-04-30T00:00:00Z 2014 NA 209 4 NA NA NA NA NA 213 213 213 0 0
"Arendonk 2-2014-09-19" "Arendonk 2" Natuurwerk 2014-09-19T00:00:00Z 2014 NA 192 NA NA NA NA NA NA 192 192 192 0 0
"Arendonk 2-2014-09-18" "Arendonk 2" Natuurwerk 2014-09-18T00:00:00Z 2014 NA 1251 2 NA NA NA NA 1 1254 1253 1253 0 1
"Arendonk 2-2014-09-17" "Arendonk 2" Natuurwerk 2014-09-17T00:00:00Z 2014 NA 669 NA 3 NA NA NA NA 672 672 672 0 0
"Arendonk 2-2014-09-16" "Arendonk 2" Natuurwerk 2014-09-16T00:00:00Z 2014 NA 672 NA 1 NA NA NA NA 673 673 673 0 0
"Arendonk 2-2014-09-03" "Arendonk 2" Natuurwerk 2014-09-03T00:00:00Z 2014 NA 487 NA 2 NA NA NA NA 489 489 489 0 0
"Arendonk 2-2014-08-29" "Arendonk 2" Natuurwerk 2014-08-29T00:00:00Z 2014 NA 632 NA 39 NA NA NA NA 671 671 671 0 0
"Arendonk 2-2014-08-28" "Arendonk 2" Natuurwerk 2014-08-28T00:00:00Z 2014 NA 465 NA 73 NA NA NA NA 538 538 538 0 0
"Arendonk 2-2014-08-27" "Arendonk 2" Natuurwerk 2014-08-27T00:00:00Z 2014 NA 346 NA 22 NA NA NA NA 368 368 368 0 0
"Arendonk 2-2014-08-26" "Arendonk 2" Natuurwerk 2014-08-26T00:00:00Z 2014 225 204 NA 20 NA NA NA NA 449 449 224 0 0
"Arendonk 2-2014-08-22" "Arendonk 2" Natuurwerk 2014-08-22T00:00:00Z 2014 NA 702 NA NA NA NA NA NA 702 702 702 0 0
"Arendonk 2-2014-08-21" "Arendonk 2" Natuurwerk 2014-08-21T00:00:00Z 2014 NA 254 NA 34 1 NA NA NA 289 288 288 1 0
"Arendonk 2-2014-08-20" "Arendonk 2" Natuurwerk 2014-08-20T00:00:00Z 2014 NA 60 107 51 1 NA NA NA 219 218 218 1 0
"Arendonk 2-2014-08-19" "Arendonk 2" Natuurwerk 2014-08-19T00:00:00Z 2014 NA 35 107 37 1 NA NA NA 180 179 179 1 0
"Arendonk 2-2014-08-06" "Arendonk 2" Natuurwerk 2014-08-06T00:00:00Z 2014 NA 140 NA NA NA NA NA NA 140 140 140 0 0
"Arendonk 2-2014-07-25" "Arendonk 2" Natuurwerk 2014-07-25T00:00:00Z 2014 NA 60 8 NA NA NA NA NA 68 68 68 0 0
"Arendonk 2-2014-07-24" "Arendonk 2" Natuurwerk 2014-07-24T00:00:00Z 2014 NA 128 NA NA NA NA NA NA 128 128 128 0 0
"Arendonk 2-2014-07-23" "Arendonk 2" Natuurwerk 2014-07-23T00:00:00Z 2014 NA 376 5 NA NA NA NA NA 381 381 381 0 0
"Arendonk 2-2014-07-11" "Arendonk 2" Natuurwerk 2014-07-11T00:00:00Z 2014 NA 134 NA NA NA NA NA NA 134 134 134 0 0
"Arendonk 2-2014-07-10" "Arendonk 2" Natuurwerk 2014-07-10T00:00:00Z 2014 NA 183 NA NA NA NA NA NA 183 183 183 0 0
"Arendonk 2-2014-07-09" "Arendonk 2" Natuurwerk 2014-07-09T00:00:00Z 2014 NA 107 NA NA NA NA NA NA 107 107 107 0 0
"Arendonk 2-2014-07-08" "Arendonk 2" Natuurwerk 2014-07-08T00:00:00Z 2014 NA 378 NA NA NA NA NA NA 378 378 378 0 0
"Arendonk 2-2014-06-26" "Arendonk 2" Natuurwerk 2014-06-26T00:00:00Z 2014 NA 248 3 3 NA NA NA NA 254 254 254 0 0
"Arendonk 2-2014-06-25" "Arendonk 2" Natuurwerk 2014-06-25T00:00:00Z 2014 87 15 1 NA NA NA NA NA 103 103 16 0 0
"Arendonk 2-2014-06-19" "Arendonk 2" Natuurwerk 2014-06-19T00:00:00Z 2014 92 43 3 NA NA NA NA NA 138 138 46 0 0
"Arendonk 2-2014-06-18" "Arendonk 2" Natuurwerk 2014-06-18T00:00:00Z 2014 NA 249 7 NA NA NA NA NA 256 256 256 0 0
"Arendonk 2-2014-06-12" "Arendonk 2" Natuurwerk 2014-06-12T00:00:00Z 2014 NA 410 NA NA NA NA NA NA 410 410 410 0 0
"Arendonk 2-2014-06-11" "Arendonk 2" Natuurwerk 2014-06-11T00:00:00Z 2014 NA 353 491 NA NA NA 1 NA 845 844 844 0 1
"Arendonk 2-2014-06-05" "Arendonk 2" Natuurwerk 2014-06-05T00:00:00Z 2014 14 180 12 NA NA NA NA NA 206 206 192 0 0
"Arendonk 2-2014-05-23" "Arendonk 2" Natuurwerk 2014-05-23T00:00:00Z 2014 NA 41 36 NA NA NA NA NA 77 77 77 0 0
"Arendonk 2-2014-05-22" "Arendonk 2" Natuurwerk 2014-05-22T00:00:00Z 2014 53 133 22 NA NA NA NA NA 208 208 155 0 0
"Arendonk 2-2014-05-21" "Arendonk 2" Natuurwerk 2014-05-21T00:00:00Z 2014 NA 307 NA NA NA NA NA NA 307 307 307 0 0
"Arendonk 2-2014-05-20" "Arendonk 2" Natuurwerk 2014-05-20T00:00:00Z 2014 NA 284 NA NA NA NA NA 1 285 284 284 0 1
"Arendonk 2-2014-05-16" "Arendonk 2" Natuurwerk 2014-05-16T00:00:00Z 2014 NA 593 3 NA 1 NA NA NA 597 596 596 1 0
"Arendonk 2-2014-05-15" "Arendonk 2" Natuurwerk 2014-05-15T00:00:00Z 2014 NA 1098 3 NA NA NA NA NA 1101 1101 1101 0 0
"Arendonk 2-2014-05-14" "Arendonk 2" Natuurwerk 2014-05-14T00:00:00Z 2014 NA 1640 2 NA 1 NA NA NA 1643 1642 1642 1 0
"Arendonk 2-2014-05-13" "Arendonk 2" Natuurwerk 2014-05-13T00:00:00Z 2014 171 266 3 NA NA NA NA NA 440 440 269 0 0
"Arendonk 2-2014-09-24" "Arendonk 2" Natuurwerk 2014-09-24T00:00:00Z 2014 NA 861 NA 5 NA NA 1 NA 867 866 866 0 1
"Arendonk 2-2014-09-25" "Arendonk 2" Natuurwerk 2014-09-25T00:00:00Z 2014 NA 528 NA NA NA NA NA NA 528 528 528 0 0
"Arendonk 2-2014-09-26" "Arendonk 2" Natuurwerk 2014-09-26T00:00:00Z 2014 NA 725 NA NA NA NA NA NA 725 725 725 0 0
"Arendonk 2-2014-10-02" "Arendonk 2" Natuurwerk 2014-10-02T00:00:00Z 2014 NA 269 3 NA NA NA NA NA 272 272 272 0 0
"Arendonk 2-2014-10-01" "Arendonk 2" Natuurwerk 2014-10-01T00:00:00Z 2014 NA 293 3 NA NA NA NA NA 296 296 296 0 0
"Arendonk 2-2014-10-03" "Arendonk 2" Natuurwerk 2014-10-03T00:00:00Z 2014 NA 242 NA NA NA NA NA NA 242 242 242 0 0
"Arendonk 2-2014-10-07" "Arendonk 2" Natuurwerk 2014-10-07T00:00:00Z 2014 NA 353 NA NA NA NA NA NA 353 353 353 0 0
"Arendonk 3-2014-10-08" "Arendonk 3" Natuurwerk 2014-10-08T00:00:00Z 2014 NA 138 NA 752 4 3 1 4 902 890 890 7 5
"Arendonk 3-2014-10-09" "Arendonk 3" Natuurwerk 2014-10-09T00:00:00Z 2014 NA 84 NA 345 10 30 NA NA 469 429 429 40 0
"Arendonk 3-2014-10-10" "Arendonk 3" Natuurwerk 2014-10-10T00:00:00Z 2014 NA 25 NA 98 7 8 NA 2 140 123 123 15 2
"Arendonk 2-2014-09-23" "Arendonk 2" Natuurwerk 2014-09-23T00:00:00Z 2014 NA 1172 NA 4 NA NA NA NA 1176 1176 1176 0 0
Driehoek-2014-06-11 Driehoek Natuurwerk 2014-06-11T00:00:00Z 2014 274 688 NA NA NA NA NA NA 962 962 688 0 0
Driehoek-2014-06-12 Driehoek Natuurwerk 2014-06-12T00:00:00Z 2014 48 107 NA NA NA NA NA NA 155 155 107 0 0
Driehoek-2014-06-13 Driehoek Natuurwerk 2014-06-13T00:00:00Z 2014 75 224 NA NA NA NA NA NA 299 299 224 0 0
Driehoek-2014-06-18 Driehoek Natuurwerk 2014-06-18T00:00:00Z 2014 43 138 NA NA NA NA NA NA 181 181 138 0 0
Driehoek-2014-06-19 Driehoek Natuurwerk 2014-06-19T00:00:00Z 2014 29 110 NA NA NA NA NA NA 139 139 110 0 0
Driehoek-2014-06-20 Driehoek Natuurwerk 2014-06-20T00:00:00Z 2014 20 54 NA NA NA NA NA NA 74 74 54 0 0
Driehoek-2014-06-26 Driehoek Natuurwerk 2014-06-26T00:00:00Z 2014 37 304 NA NA NA NA NA NA 341 341 304 0 0
Driehoek-2014-06-27 Driehoek Natuurwerk 2014-06-27T00:00:00Z 2014 2 46 6 NA NA NA NA NA 54 54 52 0 0
Driehoek-2014-07-02 Driehoek Natuurwerk 2014-07-02T00:00:00Z 2014 42 283 51 NA NA NA NA NA 376 376 334 0 0
Driehoek-2014-07-04 Driehoek Natuurwerk 2014-07-04T00:00:00Z 2014 18 160 5 NA NA NA NA NA 183 183 165 0 0
Driehoek-2014-07-09 Driehoek Natuurwerk 2014-07-09T00:00:00Z 2014 60 480 58 NA NA NA NA NA 598 598 538 0 0
Driehoek-2014-07-11 Driehoek Natuurwerk 2014-07-11T00:00:00Z 2014 10 184 52 NA NA NA NA NA 246 246 236 0 0
Driehoek-2014-07-15 Driehoek Natuurwerk 2014-07-15T00:00:00Z 2014 5 72 33 NA NA NA NA NA 110 110 105 0 0
Driehoek-2014-07-16 Driehoek Natuurwerk 2014-07-16T00:00:00Z 2014 NA 20 30 NA NA NA NA NA 50 50 50 0 0
Driehoek-2014-07-17 Driehoek Natuurwerk 2014-07-17T00:00:00Z 2014 2 49 25 NA NA NA NA NA 76 76 74 0 0
Driehoek-2014-08-05 Driehoek Natuurwerk 2014-08-05T00:00:00Z 2014 NA 1 1 15 NA NA NA NA 17 17 17 0 0
Driehoek-2014-08-07 Driehoek Natuurwerk 2014-08-07T00:00:00Z 2014 NA NA 5 13 NA NA NA NA 18 18 18 0 0
Driehoek-2014-07-23 Driehoek Natuurwerk 2014-07-23T00:00:00Z 2014 7 26 27 NA NA NA NA NA 60 60 53 0 0
Driehoek-2014-07-24 Driehoek Natuurwerk 2014-07-24T00:00:00Z 2014 7 39 16 29 NA NA NA NA 91 91 84 0 0
Driehoek-2014-07-25 Driehoek Natuurwerk 2014-07-25T00:00:00Z 2014 3 6 14 16 NA NA NA NA 39 39 36 0 0
"Kasterlee 3-2015-05-19" "Kasterlee 3" Natuurwerk 2015-05-19T00:00:00Z 2015 NA 3 NA NA NA NA NA NA 3 3 3 0 0
"Kasterlee 2-2015-05-21" "Kasterlee 2" Natuurwerk 2015-05-21T00:00:00Z 2015 NA NA NA NA NA NA NA NA 0 0 0 0 0
"Arendonk 2-2015-04-21" "Arendonk 2" Natuurwerk 2015-04-21T00:00:00Z 2015 NA 1056 NA NA NA NA NA NA 1056 1056 1056 0 0
"Arendonk 2-2015-04-22" "Arendonk 2" Natuurwerk 2015-04-22T00:00:00Z 2015 NA 1119 NA NA NA NA NA NA 1119 1119 1119 0 0
"Arendonk 2-2015-04-23" "Arendonk 2" Natuurwerk 2015-04-23T00:00:00Z 2015 NA 618 1 NA NA NA NA NA 619 619 619 0 0
"Arendonk 3-2015-04-23" "Arendonk 3" Natuurwerk 2015-04-23T00:00:00Z 2015 NA 4 19 NA 1 NA NA NA 24 23 23 1 0
